Date,Fear Greed,SPY_Close
2017-08-07,63,247.8699951171875
2017-08-08,61,247.25999450683597
2017-08-09,54,247.25
2017-08-10,31,243.75999450683597
2017-08-11,28,244.1199951171875
2017-08-14,39,246.5399932861328
2017-08-15,36,246.50999450683597
2017-08-16,34,246.94000244140625
2017-08-17,19,243.08999633789065
2017-08-18,17,242.7100067138672
2017-08-21,15,242.8999938964844
2017-08-22,23,245.44000244140625
2017-08-23,19,244.55999755859372
2017-08-24,22,243.9900054931641
2017-08-25,27,244.55999755859372
2017-08-28,29,244.57000732421875
2017-08-29,28,244.8500061035156
2017-08-30,35,246.00999450683597
2017-08-31,43,247.4900054931641
2017-09-01,50,247.83999633789065
2017-09-05,35,246.05999755859372
2017-09-06,41,246.8999938964844
2017-09-07,38,246.8699951171875
2017-09-08,38,246.5800018310547
2017-09-11,53,249.2100067138672
2017-09-12,63,250.0500030517578
2017-09-13,68,250.1699981689453
2017-09-14,68,250.08999633789065
2017-09-15,77,249.19000244140625
2017-09-18,80,249.72000122070312
2017-09-19,81,249.97000122070312
2017-09-20,79,250.05999755859372
2017-09-21,73,249.38999938964844
2017-09-22,70,249.44000244140625
2017-09-25,65,248.92999267578125
2017-09-26,67,249.0800018310547
2017-09-27,78,250.0500030517578
2017-09-28,79,250.3500061035156
2017-09-29,85,251.22999572753903
2017-10-02,89,252.32000732421875
2017-10-03,92,252.8600006103516
2017-10-04,91,253.16000366210935
2017-10-05,95,254.66000366210935
2017-10-06,92,254.3699951171875
2017-10-09,84,253.9499969482422
2017-10-10,85,254.6199951171875
2017-10-11,83,255.0200042724609
2017-10-12,77,254.63999938964844
2017-10-13,73,254.9499969482422
2017-10-16,78,255.2899932861328
2017-10-17,78,255.47000122070312
2017-10-18,82,255.72000122070312
2017-10-19,83,255.7899932861328
2017-10-20,90,257.1099853515625
2017-10-23,85,256.1099853515625
2017-10-24,87,256.5599975585937
2017-10-25,75,255.2899932861328
2017-10-26,71,255.6199951171875
2017-10-27,73,257.7099914550781
2017-10-30,74,256.75
2017-10-31,65,257.1499938964844
2017-11-01,72,257.489990234375
2017-11-02,69,257.5899963378906
2017-11-03,66,258.45001220703125
2017-11-06,68,258.8500061035156
2017-11-07,58,258.6700134277344
2017-11-08,54,259.1099853515625
2017-11-09,54,258.1700134277344
2017-11-10,54,258.0899963378906
2017-11-13,53,258.3299865722656
2017-11-14,49,257.7300109863281
2017-11-15,36,256.44000244140625
2017-11-16,50,258.6199951171875
2017-11-17,44,257.8599853515625
2017-11-20,50,258.29998779296875
2017-11-21,54,259.989990234375
2017-11-22,54,259.760009765625
2017-11-24,59,260.3599853515625
2017-11-27,51,260.2300109863281
2017-11-28,64,262.8699951171875
2017-11-29,67,262.7099914550781
2017-11-30,73,265.010009765625
2017-12-01,70,264.4599914550781
2017-12-04,64,264.1400146484375
2017-12-05,63,263.19000244140625
2017-12-06,60,263.239990234375
2017-12-07,60,264.07000732421875
2017-12-08,64,265.510009765625
2017-12-11,62,266.3099975585937
2017-12-12,66,266.7799987792969
2017-12-13,67,266.75
2017-12-14,66,265.6600036621094
2017-12-15,68,266.510009765625
2017-12-18,74,268.20001220703125
2017-12-19,73,267.1700134277344
2017-12-20,72,267.0299987792969
2017-12-21,68,267.5799865722656
2017-12-22,66,267.510009765625
2017-12-26,64,267.19000244140625
2017-12-27,61,267.32000732421875
2017-12-28,62,267.8699951171875
2017-12-29,53,266.8599853515625
2018-01-02,63,268.7699890136719
2018-01-03,67,270.4700012207031
2018-01-04,72,271.6099853515625
2018-01-05,75,273.4200134277344
2018-01-08,75,273.9200134277344
2018-01-09,76,274.5400085449219
2018-01-10,75,274.1199951171875
2018-01-11,77,276.1199951171875
2018-01-12,79,277.9200134277344
2018-01-16,75,276.9700012207031
2018-01-17,75,279.6099853515625
2018-01-18,72,279.1400146484375
2018-01-19,80,280.4100036621094
2018-01-22,79,282.69000244140625
2018-01-23,78,283.2900085449219
2018-01-24,78,283.17999267578125
2018-01-25,77,283.29998779296875
2018-01-26,79,286.5799865722656
2018-01-29,68,284.67999267578125
2018-01-30,62,281.760009765625
2018-01-31,61,281.8999938964844
2018-02-01,58,281.5799865722656
2018-02-02,40,275.45001220703125
2018-02-05,17,263.92999267578125
2018-02-06,18,269.1300048828125
2018-02-07,16,267.6700134277344
2018-02-08,8,257.6300048828125
2018-02-09,10,261.5
2018-02-12,12,265.3399963378906
2018-02-13,13,266.0
2018-02-14,11,269.5899963378906
2018-02-15,15,273.0299987792969
2018-02-16,18,273.1099853515625
2018-02-20,17,271.3999938964844
2018-02-21,18,270.04998779296875
2018-02-22,15,270.3999938964844
2018-02-23,18,274.7099914550781
2018-02-26,20,277.8999938964844
2018-02-27,17,274.42999267578125
2018-02-28,12,271.6499938964844
2018-03-01,8,267.70001220703125
2018-03-02,10,269.0799865722656
2018-03-05,14,272.19000244140625
2018-03-06,26,272.8800048828125
2018-03-07,20,272.7799987792969
2018-03-08,20,274.1000061035156
2018-03-09,44,278.8699951171875
2018-03-12,40,278.5199890136719
2018-03-13,36,276.7200012207031
2018-03-14,30,275.29998779296875
2018-03-15,21,275.0
2018-03-16,19,274.20001220703125
2018-03-19,14,270.489990234375
2018-03-20,15,270.95001220703125
2018-03-21,16,270.42999267578125
2018-03-22,9,263.6700134277344
2018-03-23,7,258.04998779296875
2018-03-26,8,265.1099853515625
2018-03-27,7,260.6000061035156
2018-03-28,6,259.8299865722656
2018-03-29,8,263.1499938964844
2018-04-02,7,257.4700012207031
2018-04-03,9,260.7699890136719
2018-04-04,11,263.5599975585937
2018-04-05,13,265.6400146484375
2018-04-06,9,259.7200012207031
2018-04-09,12,261.0
2018-04-10,17,265.1499938964844
2018-04-11,17,263.760009765625
2018-04-12,22,265.92999267578125
2018-04-13,23,265.1499938964844
2018-04-16,25,267.3299865722656
2018-04-17,28,270.19000244140625
2018-04-18,32,270.3900146484375
2018-04-19,32,268.8900146484375
2018-04-20,38,266.6099853515625
2018-04-23,40,266.57000732421875
2018-04-24,33,262.9800109863281
2018-04-25,38,263.6300048828125
2018-04-26,42,266.3099975585937
2018-04-27,40,266.5599975585937
2018-04-30,42,264.510009765625
2018-05-01,42,264.9800109863281
2018-05-02,38,263.20001220703125
2018-05-03,32,262.6199951171875
2018-05-04,40,266.0199890136719
2018-05-07,44,266.9200134277344
2018-05-08,41,266.9200134277344
2018-05-09,49,269.5
2018-05-10,54,272.0199890136719
2018-05-11,55,272.8500061035156
2018-05-14,54,272.9800109863281
2018-05-15,52,271.1000061035156
2018-05-16,55,272.239990234375
2018-05-17,55,272.010009765625
2018-05-18,52,271.3299865722656
2018-05-21,56,273.3699951171875
2018-05-22,59,272.6099853515625
2018-05-23,54,273.3599853515625
2018-05-24,48,272.79998779296875
2018-05-25,44,272.1499938964844
2018-05-29,34,269.0199890136719
2018-05-30,42,272.6099853515625
2018-05-31,43,270.94000244140625
2018-06-01,52,273.6000061035156
2018-06-04,55,274.8999938964844
2018-06-05,58,275.1000061035156
2018-06-06,65,277.3999938964844
2018-06-07,62,277.3699951171875
2018-06-08,63,278.19000244140625
2018-06-11,65,278.5599975585937
2018-06-12,65,278.9200134277344
2018-06-13,63,278.0299987792969
2018-06-14,63,278.7300109863281
2018-06-15,61,277.1300048828125
2018-06-18,61,276.5599975585937
2018-06-19,53,275.5
2018-06-20,57,275.9700012207031
2018-06-21,52,274.239990234375
2018-06-22,53,274.739990234375
2018-06-25,42,271.0
2018-06-26,47,271.6000061035156
2018-06-27,36,269.3500061035156
2018-06-28,39,270.8900146484375
2018-06-29,34,271.2799987792969
2018-07-02,35,271.8599853515625
2018-07-03,32,270.8999938964844
2018-07-05,33,273.1099853515625
2018-07-06,40,275.4200134277344
2018-07-09,47,277.8999938964844
2018-07-10,49,278.8999938964844
2018-07-11,41,276.8599853515625
2018-07-12,49,279.3699951171875
2018-07-13,47,279.5899963378906
2018-07-16,45,279.3399963378906
2018-07-17,49,280.4700012207031
2018-07-18,56,281.0599975585937
2018-07-19,50,280.0
2018-07-20,53,279.67999267578125
2018-07-23,58,280.20001220703125
2018-07-24,64,281.6099853515625
2018-07-25,70,284.010009765625
2018-07-26,72,283.3399963378906
2018-07-27,67,281.4200134277344
2018-07-30,64,279.95001220703125
2018-07-31,66,281.3299865722656
2018-08-01,66,280.8599853515625
2018-08-02,68,282.3900146484375
2018-08-03,71,283.6000061035156
2018-08-06,72,284.6400146484375
2018-08-07,73,285.5799865722656
2018-08-08,74,285.4599914550781
2018-08-09,70,285.07000732421875
2018-08-10,60,283.1600036621094
2018-08-13,56,282.1000061035156
2018-08-14,58,283.8999938964844
2018-08-15,46,281.7799987792969
2018-08-16,51,284.0599975585937
2018-08-17,54,285.0599975585937
2018-08-20,55,285.6700134277344
2018-08-21,61,286.3399963378906
2018-08-22,61,286.1700134277344
2018-08-23,59,285.7900085449219
2018-08-24,68,287.510009765625
2018-08-27,77,289.7799987792969
2018-08-28,74,289.9200134277344
2018-08-29,78,291.4800109863281
2018-08-30,73,290.29998779296875
2018-08-31,71,290.3099975585937
2018-09-04,67,289.8099975585937
2018-09-05,62,289.0299987792969
2018-09-06,53,288.1600036621094
2018-09-07,52,287.6000061035156
2018-09-10,56,288.1000061035156
2018-09-11,59,289.04998779296875
2018-09-12,59,289.1199951171875
2018-09-13,72,290.8299865722656
2018-09-14,73,290.8800048828125
2018-09-17,67,289.3399963378906
2018-09-18,73,290.9100036621094
2018-09-19,71,291.2200012207031
2018-09-20,74,293.5799865722656
2018-09-21,75,291.989990234375
2018-09-24,70,291.0199890136719
2018-09-25,64,290.75
2018-09-26,53,289.8800048828125
2018-09-27,48,290.69000244140625
2018-09-28,47,290.7200012207031
2018-10-01,49,291.7300109863281
2018-10-02,45,291.5599975585937
2018-10-03,51,291.7200012207031
2018-10-04,43,289.44000244140625
2018-10-05,33,287.82000732421875
2018-10-08,28,287.82000732421875
2018-10-09,23,287.3999938964844
2018-10-10,8,278.29998779296875
2018-10-11,5,272.1700134277344
2018-10-12,11,275.95001220703125
2018-10-15,11,274.3999938964844
2018-10-16,13,280.3999938964844
2018-10-17,14,280.45001220703125
2018-10-18,12,276.3999938964844
2018-10-19,14,276.25
2018-10-22,16,275.010009765625
2018-10-23,12,273.6099853515625
2018-10-24,6,265.32000732421875
2018-10-25,9,270.0799865722656
2018-10-26,7,265.3299865722656
2018-10-29,7,263.8599853515625
2018-10-30,10,267.7699890136719
2018-10-31,7,270.6300048828125
2018-11-01,6,273.510009765625
2018-11-02,8,271.8900146484375
2018-11-05,9,273.3900146484375
2018-11-06,12,275.1199951171875
2018-11-07,25,281.010009765625
2018-11-08,29,280.5
2018-11-09,18,277.760009765625
2018-11-12,11,272.57000732421875
2018-11-13,10,272.0599975585937
2018-11-14,7,270.20001220703125
2018-11-15,10,273.0199890136719
2018-11-16,10,273.7300109863281
2018-11-19,8,269.1000061035156
2018-11-20,7,264.1199951171875
2018-11-21,13,265.0199890136719
2018-11-23,9,263.25
2018-11-26,17,267.5
2018-11-27,19,268.3999938964844
2018-11-28,23,274.5799865722656
2018-11-29,23,273.9800109863281
2018-11-30,22,275.6499938964844
2018-12-03,32,279.29998779296875
2018-12-04,20,270.25
2018-12-06,15,269.8399963378906
2018-12-07,11,263.57000732421875
2018-12-10,9,264.07000732421875
2018-12-11,8,264.1300048828125
2018-12-12,10,265.4599914550781
2018-12-13,11,265.3699951171875
2018-12-14,8,260.4700012207031
2018-12-17,10,255.3600006103516
2018-12-18,8,255.0800018310547
2018-12-19,8,251.25999450683597
2018-12-20,5,247.1699981689453
2018-12-21,3,240.6999969482422
2018-12-24,2,234.33999633789065
2018-12-26,4,246.17999267578125
2018-12-27,8,248.07000732421875
2018-12-28,12,247.75
2018-12-31,12,249.9199981689453
2019-01-02,12,250.17999267578125
2019-01-03,10,244.2100067138672
2019-01-04,16,252.38999938964844
2019-01-07,19,254.3800048828125
2019-01-08,24,256.7699890136719
2019-01-09,27,257.9700012207031
2019-01-10,31,258.8800048828125
2019-01-11,30,258.9800109863281
2019-01-14,28,257.3999938964844
2019-01-15,31,260.3500061035156
2019-01-16,38,260.9800109863281
2019-01-17,44,262.9599914550781
2019-01-18,51,266.4599914550781
2019-01-22,51,262.8599853515625
2019-01-23,55,263.4100036621094
2019-01-24,58,263.54998779296875
2019-01-25,58,265.7799987792969
2019-01-28,55,263.760009765625
2019-01-29,55,263.4100036621094
2019-01-30,58,267.5799865722656
2019-01-31,60,269.92999267578125
2019-02-01,61,270.0599975585937
2019-02-04,64,271.9599914550781
2019-02-05,64,273.1000061035156
2019-02-06,65,272.739990234375
2019-02-07,62,270.1400146484375
2019-02-08,61,270.4700012207031
2019-02-11,62,270.6199951171875
2019-02-12,67,274.1000061035156
2019-02-13,67,274.989990234375
2019-02-14,65,274.3800048828125
2019-02-15,70,277.3699951171875
2019-02-19,68,277.8500061035156
2019-02-20,70,278.4100036621094
2019-02-21,68,277.4200134277344
2019-02-22,69,279.1400146484375
2019-02-25,70,279.5199890136719
2019-02-26,70,279.32000732421875
2019-02-27,72,279.20001220703125
2019-02-28,72,278.67999267578125
2019-03-01,72,280.4200134277344
2019-03-04,66,279.3999938964844
2019-03-05,66,279.0199890136719
2019-03-06,63,277.3299865722656
2019-03-07,59,275.010009765625
2019-03-08,55,274.4599914550781
2019-03-11,59,278.44000244140625
2019-03-12,58,279.489990234375
2019-03-13,60,281.3399963378906
2019-03-14,60,281.1600036621094
2019-03-15,65,281.3099975585937
2019-03-18,65,282.3299865722656
2019-03-19,67,282.3999938964844
2019-03-20,62,281.54998779296875
2019-03-21,68,284.7300109863281
2019-03-22,59,279.25
2019-03-25,56,279.0400085449219
2019-03-26,54,281.1199951171875
2019-03-27,51,279.6499938964844
2019-03-28,48,280.7099914550781
2019-03-29,49,282.4800109863281
2019-04-01,54,285.8299865722656
2019-04-02,56,285.9700012207031
2019-04-03,62,286.4200134277344
2019-04-04,70,287.17999267578125
2019-04-05,74,288.57000732421875
2019-04-08,74,288.7900085449219
2019-04-09,70,287.3099975585937
2019-04-10,69,288.2900085449219
2019-04-11,68,288.2099914550781
2019-04-12,74,290.1600036621094
2019-04-15,68,289.9700012207031
2019-04-16,70,290.1600036621094
2019-04-17,71,289.45001220703125
2019-04-18,70,290.0199890136719
2019-04-22,71,290.2699890136719
2019-04-23,75,292.8800048828125
2019-04-24,70,292.2300109863281
2019-04-25,71,292.04998779296875
2019-04-26,72,293.4100036621094
2019-04-29,71,293.8699951171875
2019-04-30,66,294.0199890136719
2019-05-01,62,291.8099975585937
2019-05-02,59,291.17999267578125
2019-05-03,60,294.0299987792969
2019-05-06,55,292.82000732421875
2019-05-07,40,287.92999267578125
2019-05-08,42,287.5299987792969
2019-05-09,40,286.6600036621094
2019-05-10,44,288.1000061035156
2019-05-13,32,280.8599853515625
2019-05-14,35,283.3999938964844
2019-05-15,35,285.0599975585937
2019-05-16,39,287.70001220703125
2019-05-17,36,285.8399963378906
2019-05-20,34,283.95001220703125
2019-05-21,34,286.510009765625
2019-05-22,32,285.6300048828125
2019-05-23,28,282.1400146484375
2019-05-24,27,282.7799987792969
2019-05-28,25,280.1499938964844
2019-05-29,23,278.2699890136719
2019-05-30,24,279.0299987792969
2019-05-31,24,275.2699890136719
2019-06-03,23,274.57000732421875
2019-06-04,26,280.5299987792969
2019-06-05,29,282.9599914550781
2019-06-06,29,284.79998779296875
2019-06-07,32,287.6499938964844
2019-06-10,37,288.9700012207031
2019-06-11,36,288.8999938964844
2019-06-12,34,288.3900146484375
2019-06-13,39,289.5799865722656
2019-06-14,38,289.260009765625
2019-06-17,37,289.3699951171875
2019-06-18,44,292.3999938964844
2019-06-19,42,293.0599975585937
2019-06-20,45,295.8599853515625
2019-06-21,50,294.0
2019-06-24,50,293.6400146484375
2019-06-25,44,290.760009765625
2019-06-26,48,290.4700012207031
2019-06-27,47,291.5
2019-06-28,50,293.0
2019-07-01,55,295.6600036621094
2019-07-02,56,296.42999267578125
2019-07-03,63,298.79998779296875
2019-07-05,61,298.4599914550781
2019-07-08,59,296.82000732421875
2019-07-09,56,297.19000244140625
2019-07-10,58,298.6099853515625
2019-07-11,62,299.3099975585937
2019-07-12,64,300.6499938964844
2019-07-15,57,300.75
2019-07-16,55,299.7799987792969
2019-07-17,47,297.739990234375
2019-07-18,47,298.8299865722656
2019-07-19,44,297.1700134277344
2019-07-22,44,297.8999938964844
2019-07-23,50,300.0299987792969
2019-07-24,57,301.44000244140625
2019-07-25,55,300.0
2019-07-26,60,302.010009765625
2019-07-29,58,301.4599914550781
2019-07-30,53,300.7200012207031
2019-07-31,48,297.42999267578125
2019-08-01,43,294.8399963378906
2019-08-02,36,292.6199951171875
2019-08-05,22,283.82000732421875
2019-08-06,27,287.79998779296875
2019-08-07,25,287.9700012207031
2019-08-08,25,293.6199951171875
2019-08-09,25,291.6199951171875
2019-08-12,23,288.07000732421875
2019-08-13,27,292.54998779296875
2019-08-14,21,283.8999938964844
2019-08-15,19,284.6499938964844
2019-08-16,20,288.8500061035156
2019-08-19,26,292.3299865722656
2019-08-20,23,290.0899963378906
2019-08-21,25,292.45001220703125
2019-08-22,25,292.3599853515625
2019-08-23,18,284.8500061035156
2019-08-26,19,288.0
2019-08-27,16,286.8699951171875
2019-08-28,18,288.8900146484375
2019-08-29,26,292.5799865722656
2019-08-30,23,292.45001220703125
2019-09-03,25,290.739990234375
2019-09-04,28,294.0400085449219
2019-09-05,39,297.82000732421875
2019-09-06,35,298.04998779296875
2019-09-09,45,298.20001220703125
2019-09-10,55,298.1300048828125
2019-09-11,57,300.25
2019-09-12,65,301.2900085449219
2019-09-13,68,301.0899963378906
2019-09-16,67,300.1600036621094
2019-09-17,66,300.9200134277344
2019-09-18,66,301.1000061035156
2019-09-19,63,301.0799865722656
2019-09-20,58,298.2799987792969
2019-09-23,59,298.2099914550781
2019-09-24,54,295.8699951171875
2019-09-25,59,297.6199951171875
2019-09-26,57,297.0
2019-09-27,52,295.3999938964844
2019-09-30,54,296.7699890136719
2019-10-01,48,293.239990234375
2019-10-02,34,288.0599975585937
2019-10-03,29,290.4200134277344
2019-10-04,32,294.3500061035156
2019-10-07,30,293.0799865722656
2019-10-08,29,288.5299987792969
2019-10-09,30,291.2699890136719
2019-10-10,36,293.239990234375
2019-10-11,42,296.2799987792969
2019-10-14,42,295.95001220703125
2019-10-15,42,298.8800048828125
2019-10-16,47,298.3999938964844
2019-10-17,50,299.2799987792969
2019-10-18,50,297.9700012207031
2019-10-21,56,299.989990234375
2019-10-22,59,299.010009765625
2019-10-23,55,299.8800048828125
2019-10-24,57,300.3699951171875
2019-10-25,62,301.6000061035156
2019-10-28,67,303.29998779296875
2019-10-29,71,303.2099914550781
2019-10-30,75,304.1400146484375
2019-10-31,72,303.3299865722656
2019-11-01,80,306.1400146484375
2019-11-04,86,307.3699951171875
2019-11-05,89,307.0299987792969
2019-11-06,88,307.1000061035156
2019-11-07,91,308.17999267578125
2019-11-08,91,308.94000244140625
2019-11-11,89,308.3500061035156
2019-11-12,88,309.0
2019-11-13,87,309.1000061035156
2019-11-14,83,309.54998779296875
2019-11-15,87,311.7900085449219
2019-11-18,83,312.0199890136719
2019-11-19,80,311.92999267578125
2019-11-20,74,310.7699890136719
2019-11-21,70,310.2699890136719
2019-11-22,69,310.9599914550781
2019-11-25,70,313.3699951171875
2019-11-26,69,314.0799865722656
2019-11-27,78,315.4800109863281
2019-11-29,78,314.3099975585937
2019-12-02,74,311.6400146484375
2019-12-03,63,309.54998779296875
2019-12-04,67,311.4599914550781
2019-12-05,67,312.0199890136719
2019-12-06,70,314.8699951171875
2019-12-09,68,313.8800048828125
2019-12-10,65,313.5299987792969
2019-12-11,61,314.4200134277344
2019-12-12,74,317.1300048828125
2019-12-13,75,317.32000732421875
2019-12-16,82,319.5
2019-12-17,85,319.57000732421875
2019-12-18,87,319.5899963378906
2019-12-19,90,320.8999938964844
2019-12-20,91,320.7300109863281
2019-12-23,92,321.2200012207031
2019-12-24,91,321.2300109863281
2019-12-26,93,322.94000244140625
2019-12-27,91,322.8599853515625
2019-12-30,90,321.0799865722656
2019-12-31,93,321.8599853515625
2020-01-02,97,324.8699951171875
2020-01-03,93,322.4100036621094
2020-01-06,93,323.6400146484375
2020-01-07,89,322.7300109863281
2020-01-08,92,324.45001220703125
2020-01-09,93,326.6499938964844
2020-01-10,91,325.7099914550781
2020-01-13,90,327.95001220703125
2020-01-14,90,327.45001220703125
2020-01-15,86,328.19000244140625
2020-01-16,89,330.9200134277344
2020-01-17,89,331.95001220703125
2020-01-21,81,331.29998779296875
2020-01-22,74,331.3399963378906
2020-01-23,68,331.7200012207031
2020-01-24,62,328.7699890136719
2020-01-27,47,323.5
2020-01-28,53,326.8900146484375
2020-01-29,52,326.6199951171875
2020-01-30,56,327.67999267578125
2020-01-31,44,321.7300109863281
2020-02-03,46,324.1199951171875
2020-02-04,55,329.0599975585937
2020-02-05,60,332.8599853515625
2020-02-06,63,333.9800109863281
2020-02-07,57,332.20001220703125
2020-02-10,57,334.67999267578125
2020-02-11,56,335.260009765625
2020-02-12,60,337.4200134277344
2020-02-13,58,337.0599975585937
2020-02-14,55,337.6000061035156
2020-02-18,51,336.7300109863281
2020-02-19,53,338.3399963378906
2020-02-20,49,336.95001220703125
2020-02-21,44,333.4800109863281
2020-02-24,29,322.4200134277344
2020-02-25,22,312.6499938964844
2020-02-26,21,311.5
2020-02-27,13,297.510009765625
2020-02-28,10,296.260009765625
2020-03-02,12,309.0899963378906
2020-03-03,10,300.239990234375
2020-03-04,15,312.8599853515625
2020-03-05,9,302.4599914550781
2020-03-06,6,297.4599914550781
2020-03-09,3,274.2300109863281
2020-03-10,6,288.4200134277344
2020-03-11,4,274.3599853515625
2020-03-12,2,248.1100006103516
2020-03-13,5,269.32000732421875
2020-03-16,3,239.8500061035156
2020-03-17,5,252.8000030517578
2020-03-18,5,240.0
2020-03-19,7,240.50999450683597
2020-03-20,8,228.8000030517578
2020-03-23,5,222.9499969482422
2020-03-24,13,243.1499938964844
2020-03-25,17,246.7899932861328
2020-03-26,22,261.20001220703125
2020-03-27,23,253.4199981689453
2020-03-30,25,261.6499938964844
2020-03-31,25,257.75
2020-04-01,22,246.1499938964844
2020-04-02,22,251.8300018310547
2020-04-03,22,248.19000244140625
2020-04-06,32,264.8599853515625
2020-04-07,26,265.1300048828125
2020-04-08,33,274.0299987792969
2020-04-09,43,278.20001220703125
2020-04-13,36,275.6600036621094
2020-04-14,45,283.7900085449219
2020-04-15,41,277.760009765625
2020-04-16,42,279.1000061035156
2020-04-17,44,286.6400146484375
2020-04-20,41,281.5899963378906
2020-04-21,40,273.0400085449219
2020-04-22,41,279.1000061035156
2020-04-23,40,279.0799865722656
2020-04-24,39,282.9700012207031
2020-04-27,43,287.04998779296875
2020-04-28,41,285.7300109863281
2020-04-29,46,293.2099914550781
2020-04-30,47,290.4800109863281
2020-05-01,42,282.7900085449219
2020-05-04,44,283.57000732421875
2020-05-05,44,286.19000244140625
2020-05-06,40,284.25
2020-05-07,41,287.67999267578125
2020-05-08,45,292.44000244140625
2020-05-11,44,292.5
2020-05-12,38,286.6700134277344
2020-05-13,38,281.6000061035156
2020-05-14,39,284.9700012207031
2020-05-15,39,286.2799987792969
2020-05-18,49,295.0
2020-05-19,47,291.9700012207031
2020-05-20,53,296.92999267578125
2020-05-21,52,294.8800048828125
2020-05-22,50,295.44000244140625
2020-05-26,51,299.0799865722656
2020-05-27,54,303.5299987792969
2020-05-28,50,302.9700012207031
2020-05-29,52,304.32000732421875
2020-06-01,58,305.54998779296875
2020-06-02,58,308.0799865722656
2020-06-03,61,312.17999267578125
2020-06-04,62,311.3599853515625
2020-06-05,66,319.3399963378906
2020-07-09,53,314.3800048828125
2020-07-10,59,317.5899963378906
2020-07-13,53,314.8399963378906
2020-07-14,62,318.9200134277344
2020-07-15,63,321.8500061035156
2020-07-16,62,320.7900085449219
2020-07-17,63,321.7200012207031
2020-07-20,66,324.32000732421875
2020-07-21,65,325.010009765625
2020-07-22,65,326.8599853515625
2020-07-23,68,322.9599914550781
2020-07-24,63,320.8800048828125
2020-07-27,66,323.2200012207031
2020-07-28,62,321.1700134277344
2020-07-29,65,325.1199951171875
2020-07-30,61,323.9599914550781
2020-07-31,65,326.5199890136719
2020-08-03,67,328.7900085449219
2020-08-04,68,330.0599975585937
2020-08-05,70,332.1099853515625
2020-08-06,74,334.3299865722656
2020-08-07,72,334.57000732421875
2020-08-10,75,335.57000732421875
2020-08-11,71,332.79998779296875
2020-08-12,74,337.44000244140625
2020-08-13,72,336.8299865722656
2020-08-14,72,336.8399963378906
2020-08-17,71,337.9100036621094
2020-08-18,70,338.6400146484375
2020-08-19,68,337.2300109863281
2020-08-20,70,338.2799987792969
2020-08-21,70,339.4800109863281
2020-08-24,73,342.9200134277344
2020-08-25,74,344.1199951171875
2020-08-26,75,347.57000732421875
2020-08-27,76,348.3299865722656
2020-08-28,78,350.5799865722656
2020-08-31,74,349.3099975585937
2020-09-01,77,352.6000061035156
2020-09-02,78,357.70001220703125
2020-09-03,58,345.3900146484375
2020-09-04,59,342.57000732421875
2020-09-08,54,333.2099914550781
2020-09-09,66,339.7900085449219
2020-09-10,59,333.8900146484375
2020-09-11,58,334.0599975585937
2020-09-14,59,338.4599914550781
2020-09-15,59,340.1700134277344
2020-09-16,56,338.82000732421875
2020-09-17,53,335.8399963378906
2020-09-18,52,330.6499938964844
2020-09-21,51,326.9700012207031
2020-09-22,52,330.29998779296875
2020-09-23,46,322.6400146484375
2020-09-24,48,323.5
2020-09-25,49,328.7300109863281
2020-09-28,50,334.19000244140625
2020-09-29,44,332.3699951171875
2020-09-30,45,334.8900146484375
2020-10-01,41,337.0400085449219
2020-10-02,40,333.8399963378906
2020-10-05,45,339.760009765625
2020-10-06,44,334.92999267578125
2020-10-07,51,340.760009765625
2020-10-08,53,343.7799987792969
2020-10-09,55,346.8500061035156
2020-10-12,60,352.42999267578125
2020-10-13,56,350.1300048828125
2020-10-14,55,347.92999267578125
2020-10-15,59,347.5
2020-10-16,62,347.2900085449219
2020-10-19,59,342.010009765625
2020-10-20,58,343.3800048828125
2020-10-21,63,342.7300109863281
2020-10-22,69,344.6099853515625
2020-10-23,67,345.7799987792969
2020-10-26,44,339.3900146484375
2020-10-27,47,338.2200012207031
2020-10-28,33,326.6600036621094
2020-10-29,33,329.9800109863281
2020-10-30,29,326.5400085449219
2020-11-02,25,330.20001220703125
2020-11-03,32,336.0299987792969
2020-11-04,36,343.5400085449219
2020-11-05,41,350.239990234375
2020-11-06,40,350.1600036621094
2020-11-09,54,354.5599975585937
2020-11-10,58,354.0400085449219
2020-11-11,66,356.6700134277344
2020-11-12,55,353.2099914550781
2020-11-13,59,358.1000061035156
2020-11-16,71,362.5700073242188
2020-11-17,67,360.6199951171875
2020-11-18,63,356.2799987792969
2020-11-19,64,357.7799987792969
2020-11-20,62,355.3299865722656
2020-11-23,75,357.4599914550781
2020-11-24,88,363.2200012207031
2020-11-25,91,362.6600036621094
2020-11-27,92,363.6700134277344
2020-11-30,88,362.05999755859375
2020-12-01,85,366.0199890136719
2020-12-02,87,366.7900085449219
2020-12-03,85,366.6900024414063
2020-12-04,89,369.8500061035156
2020-12-07,88,369.0899963378906
2020-12-08,82,370.1700134277344
2020-12-09,80,366.8500061035156
2020-12-10,77,366.7300109863281
2020-12-11,76,366.2999877929688
2020-12-14,69,364.6600036621094
2020-12-15,69,369.5899963378906
2020-12-16,69,370.1700134277344
2020-12-17,71,372.239990234375
2020-12-18,63,369.1799926757813
2020-12-21,63,367.8599853515625
2020-12-22,59,367.239990234375
2020-12-23,57,367.5700073242188
2020-12-24,54,369.0
2020-12-28,54,372.1700134277344
2020-12-29,52,371.4599914550781
